,Avg_education_importance,Is_Most_Important_Issue__6,Overall_happiness_score,Avg_monthly_household_cost,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Phone_minutes_10_years,Political_interest_Total_Score,Avg_monthly_expense_on_pets_or_plants,Married,Weighted_education_rank,Is_Most_Important_Issue__5,Is_Most_Important_Issue__3,Avg_environmental_importance,Last_school_grades,Avg_Residancy_Altitude,Vote
6118,0.087864956,0,-0.2453718,-0.200703438,-1.396839202,-0.039721786,0.081462816,-0.443024542,-0.604524997,-0.9835478,1,-0.282253123,0,0,-0.248277949,0.142857143,-0.323613116,9
2512,0.924789672,0,0.126119073,0.598178846,-0.504726096,0.972484422,0.081462816,-0.562967771,-0.032194857,-0.577488118,1,-0.513936085,0,0,0.661500604,0.428571429,-0.609850281,12
3253,-1.321419084,0,-0.176515953,-1.263292442,0.713598348,-1.317278628,0.835299184,-0.657874784,0.981933329,-0.940414895,1,-0.875050898,0,0,-1.081385891,0.142857143,-1.646044518,10
9167,0.589741972,0,-0.241010659,0.320944434,1.117770221,0.544590173,0.458381,-0.201765675,-0.811171885,-0.977867385,-1,0.037395693,0,0,0.172223748,0.428571429,0.373514749,12
4521,0.185518092,0,0.254560191,0.061664294,0.114372272,0.06864808,1.589135552,-0.535962873,-0.225259826,-0.687488926,1,-0.453145064,0,0,0.223733049,1,-0.632120446,2
3990,2.020890119,0,0.061909711,1.857826786,0.779941234,2.583870342,0.835299184,-0.24983067,0.773006136,0.277134838,1,-0.017952939,0,0,1.688777347,0.142857143,0.579368654,0
2767,0.158489045,0,-0.001412421,0.041389437,0.005838978,0.040089757,0.458381,-0.223010502,-1.168631173,-0.977570258,1,-0.100936461,0,0,0.043101327,0.428571429,0.033174231,9
7758,1.600562728,0,0.505334858,1.904066989,1.662882512,1.927639507,1.966053735,0.637084922,1.215888298,-0.995227763,-1,0.739817785,0,0,1.797517627,1,1.920549319,10
7671,0.53734352,0,0.666864762,0.884889189,0.288942726,0.480409069,-1.34E-15,0.251052599,0.526916044,-0.913749664,-1,0.459186334,0,0,0.993380671,0.142857143,1.165979957,1
1232,0.006030703,0,-0.011705697,-0.122363121,-0.630074408,-0.128556019,1.212217368,-0.403024363,-0.86740218,-0.960875079,1,-0.220143662,0,0,-0.089686464,0.714285714,-0.219032488,9
6079,-0.23181295,0,-0.205040035,-0.4424974,0.254395508,-0.376491201,-0.295455367,-0.45131671,-0.391077389,-0.993980428,1,-0.363998457,0,0,-0.435837913,1,-0.530475117,4
9893,0.467078003,0,0.227401711,0.306302575,-0.069981464,0.395505492,0.835299184,-0.49003947,-0.41366781,-0.797873064,1,-0.362948133,0,0,0.418046157,0.142857143,-0.410695532,2
614,0.157700303,0,-0.08508356,0.015587171,-0.437160299,0.037515516,0.835299184,-0.280789483,-1.203616552,-0.924804855,1,-0.055318453,0,0,-0.02228947,0.142857143,0.119806675,9
1272,0.321533615,1,0.090806611,0.173329899,-1.16754351,0.223876274,-0.672373551,-0.400260743,-0.880850774,-0.975731052,1,-0.216034188,0,0,0.218320938,-0.428571429,-0.157446337,8
4482,-1.654613288,0,-0.740241193,-1.717447085,1.727391034,-1.541035851,-0.295455367,-0.662119974,1.637314038,-0.964976677,1,-0.924169628,0,0,-1.718013218,-0.142857143,-1.773607816,1
3318,-0.204054844,0,-0.01363009,-0.278710985,-0.709869308,-0.34834174,1.212217368,-0.410136402,-0.724951516,-0.938860646,1,-0.230820123,0,0,-0.229305328,0.428571429,-0.272871632,9
1163,-0.326702768,0,-0.525157356,-0.689372511,1.04561851,-0.471149432,-0.672373551,-0.521328793,0.166376788,-0.623162227,1,-0.422870635,0,0,-0.78260017,-0.142857143,-0.656893386,1
938,-0.295874613,0,-0.120425381,-0.386059015,-1.541142624,-0.440662836,-0.672373551,-0.392249361,-0.671444315,-0.957524312,1,-0.204241247,0,0,-0.374677791,0.142857143,-0.236403119,9
4678,-0.284838157,0,0.071826302,-0.371295404,-0.156502372,-0.429686351,-1.049291735,-0.533472327,-0.264490132,-0.969722314,1,-0.447875511,0,0,-0.242700514,0.142857143,-0.698127402,6
6115,-0.575241745,0,-0.281072526,-0.73821033,-1.23847231,-0.707571458,-0.672373551,-0.531975971,-0.023539878,-0.940656384,1,-0.444733532,0,0,-0.720769586,1,-0.734547595,4
3978,0.055700099,0,-0.090916127,-0.05903098,-1.183135617,-0.074853419,-1.049291735,-0.26789191,-1.129421846,-0.927574455,1,-0.039575167,0,0,-0.094245505,-0.142857143,0.132606947,9
347,-0.296997896,0,-0.046121686,-0.428734365,-1.624606256,-0.441778173,-0.295455367,-0.52028684,-0.333858374,-0.970122066,1,-0.42077541,0,0,-0.347983404,-0.142857143,-0.648427102,9
9967,1.913653318,0,0.699251919,2.358640431,1.554043491,2.4119206,0.081462816,0.736345429,1.794981977,-0.81573337,-1,0.804938708,0,0,2.277038104,-0.142857143,2.118296773,10
6678,0.204734853,0,-0.131809343,-0.018376564,-0.889331403,0.090276599,-1.34E-15,-0.378147606,2.52E-16,-0.872883681,1,-0.183896954,0,0,-0.052258382,0.428571429,-0.116703461,9
7944,1.807381213,0,0.842726512,2.32449176,1.170661094,2.244577508,1.966053735,0.776676855,1.921803582,-0.984764944,-1,0.83073692,0,0,2.302442166,1,2.1418345,1
4332,0.233300749,0,0.307894036,0.313925089,-0.211533338,0.122611667,-0.672373551,-0.178896595,-0.617915294,-0.999118937,-1,0.062718808,0,1,0.391984971,-0.714285714,0.357299662,8
8978,0.261024398,0,-0.018192765,0.153648329,0.204561911,0.1542038,-1.426209919,-0.225124349,-1.337697511,-0.988249877,-1,0.010875854,0,0,0.119432131,0.142857143,0.263512909,11
20,0.125915314,1,0.190990238,0.134085931,-0.453363861,0.002198492,0.081462816,-0.27017168,-0.877813133,-0.997349057,1,-0.042339115,0,0,0.197849656,-0.428571429,0.139105485,8
1158,-0.148569928,0,-0.034506957,-0.220553416,-1.773801319,-0.291451709,-0.295455367,-0.354111166,-0.882596831,-0.999519224,1,-0.150341999,0,0,-0.19839747,-0.142857143,-0.111120481,9
1101,-0.760995584,0,-0.458772523,-0.941577915,0.976829802,-0.873390556,0.835299184,-0.532219502,0.270291662,-0.407941105,1,-0.445243674,0,0,-0.977892316,0.142857143,-0.760816555,12
6474,1.96385848,0,0.88966999,2.557880804,1.547011756,2.492036364,-0.672373551,0.951302836,2.252527379,-0.998385672,-1,0.938480111,0,0,2.514954772,-0.142857143,2.38451921,1
8856,0.273837491,1,0.166154857,0.230975356,0.554620001,0.16887484,-0.295455367,-0.28262971,-0.954258349,-0.973359106,1,-0.057586143,0,0,0.276887289,-0.428571429,0.135534671,8
4450,-1.236074834,0,-0.82146362,-1.055760812,0.185301073,-1.255148629,0.458381,0.251343859,1.067398908,-0.07181537,-1,0.45941841,0,0,-1.374119303,0.714285714,0.901631145,0
2760,-0.671745396,0,-0.409073861,-0.960792018,0.921493108,-0.794880001,0.458381,-0.629429754,0.596348802,0.263899767,1,-0.71411336,0,0,-0.932234896,0.714285714,-1.260235769,0
6648,0.495152635,0,-0.251757751,0.057172565,1.42349781,0.429269039,-0.295455367,-0.535668554,-0.278041988,-0.253822997,1,-0.452519696,0,0,0.007413319,-0.142857143,-0.575911831,12
2188,0.076197277,0,-0.422786346,-0.520488786,0.745394017,-0.052497901,0.081462816,-0.90850993,0.771010829,-0.608931641,1,-0.890791674,0,0,-0.514693064,0.428571429,-1.48301908,1
9027,-0.44621017,0,-0.192391391,-0.426018365,1.058459068,-0.586909976,0.458381,-0.180522292,-0.597889675,-0.996702457,-1,0.060938615,0,0,-0.482258622,1,0.245663528,12
5019,0.30464104,0,-0.009586614,0.389119161,1.693760999,0.204326201,1.966053735,0.367604284,-0.131561725,-0.862543432,-1,0.54928094,0,0,0.250324311,1,1.295220971,1
8013,-0.672912341,0,0.063294831,-0.607395118,-0.40658754,-0.795920388,-0.295455367,-0.505325483,-0.164901116,-0.996557634,1,-0.391485014,0,0,-0.467248064,1,-0.592513769,11
2294,-0.544337313,0,-0.183306975,-0.611195922,1.333919626,-0.6790807,-0.295455367,-0.444482805,-0.35904071,-0.959755092,1,-0.284619265,0,0,-0.590739163,0.142857143,-0.425659168,10
2137,0.268820825,0,-0.052774355,0.183172877,-0.660952894,0.163125464,-1.426209919,-0.122958169,-1.090541013,-0.994192261,-1,0.12225449,0,0,0.11403111,0.142857143,0.476719237,4
7548,1.948632545,0,0.936654827,2.554195453,1.333613899,2.467667493,1.589135552,0.904208995,2.265831908,-0.855369398,-1,0.910022067,0,0,2.535789001,1,2.326673338,1
4703,-0.426888425,0,-0.394939888,-0.79931364,2.045347727,-0.568455059,0.458381,-0.630535023,0.50867626,-0.991257627,1,-0.718643206,0,0,-0.780508634,0.428571429,-1.2343065,1
6296,0.204567479,0,0.104014407,0.074340994,-1.010705256,0.090087791,-0.672373551,-0.424392637,-0.789617503,-0.928259169,1,-0.252680417,0,0,0.140648449,-0.142857143,-0.24756027,9
1281,-2.185569297,0,-0.791623462,-1.939221722,0.898257811,-1.835726739,0.835299184,-0.663506992,1.880210931,-0.63192837,1,-0.94969891,0,0,-1.949526729,0.142857143,-1.867125541,10
554,-0.440982451,0,-0.304787059,-0.693570404,0.135467476,-0.581926721,-1.426209919,-0.568417091,0.077141989,-0.94223997,1,-0.527149598,0,0,-0.677694169,0.142857143,-0.872135834,4
9365,0.077737584,0,-0.133538732,-0.028838842,-0.520623931,-0.050813367,-1.803128103,-0.184916261,-1.04881895,-0.632394512,-1,0.056112058,0,0,-0.099959814,-0.142857143,0.318274369,4
9720,-0.047673988,0,-0.09709829,-0.134111215,-0.901254779,-0.185872931,-0.672373551,-0.257574907,-1.038242782,-0.977927401,1,-0.027165197,0,0,-0.133385526,0.714285714,0.139273043,4
8149,0.239966544,0,-0.016289075,0.07916042,0.1590085,0.13018866,0.081462816,-0.35413724,-1.1010446,-0.686203205,1,-0.150377681,0,0,0.078545946,-0.142857143,-0.046859604,9
8823,-0.056052007,0,-0.0809476,-0.055349579,-0.880159576,-0.194744321,-1.426209919,-0.062609662,-0.83041157,-0.978620877,-1,0.18312947,0,1,-0.121626853,-0.714285714,0.537905685,3
8356,0.168893175,0,0.03282376,0.034943878,-0.380294967,0.050017039,1.212217368,-0.380613226,-0.980500714,-0.999730751,1,-0.187417311,0,0,0.065196843,0.428571429,-0.129541587,9
9832,0.277473386,0,0.313395933,0.177133005,-1.75209466,0.173046018,0.081462816,-0.517186701,-0.218044971,-0.976435924,1,-0.414585794,0,0,0.346105441,0.142857143,-0.54285191,2
2015,-3.694727157,0,-0.995574385,-2.366118972,0.618517067,-2.258148405,0.458381,-0.664596225,2.420894099,-0.968417835,1,-0.997226478,0,0,-2.396433384,0.142857143,-2.021972204,1
3873,-0.543928443,0,-0.637967727,-0.947259189,1.1330566,-0.678702037,0.081462816,-0.589716207,0.636426127,-0.99089727,1,-0.582789956,0,0,-1.03655926,-0.142857143,-0.992730094,1
9468,1.783021595,0,0.846506924,2.20851274,2.022723885,2.206648361,1.589135552,0.408339292,1.616928696,-0.979839635,-1,0.57955784,0,0,2.239140096,1,1.658298347,7
4984,-2.196331367,0,-0.831054574,-1.963681059,0.626771712,-1.840913707,0.458381,-0.66095627,1.87297774,-0.938327697,1,-0.908059488,0,0,-1.979842826,0.142857143,-1.788717601,1
238,0.206111553,0,0.026542338,0.057226444,-1.472659644,0.091829903,1.212217368,-0.387072443,-0.974607772,-0.812074571,1,-0.196712771,0,0,0.0840414,0.714285714,-0.140842505,9
7587,0.172794414,0,-0.074070863,0.010376863,-0.213367703,0.054382345,1.589135552,-0.3288922,-1.133507444,-0.885468133,1,-0.116504997,0,0,-0.012776544,1,0.006001553,9
4004,-0.531921807,0,-0.555869591,-0.716873561,1.034918044,-0.667562331,1.212217368,-0.304843812,0.030092669,-0.935954884,1,-0.085403751,0,0,-0.873015617,0.714285714,-0.044988552,7
7618,-0.075358878,0,-0.09654471,-0.149023822,-0.273596038,-0.21511607,-1.426209919,-0.246117371,-1.015380349,-0.905952036,-1,-0.013566248,0,0,-0.181537935,0.142857143,0.160677049,4
7819,-0.864106422,1,0.010790178,-0.660794405,-0.002721394,-0.961419155,0.081462816,-0.356364374,-0.32321207,-0.909459933,1,-0.153430996,0,0,-0.574502505,-0.428571429,-0.219211299,5
4707,0.184565034,0,0.000207933,-0.000499282,-1.591587676,0.067578002,0.458381,-0.437237412,-0.816500981,-0.929813215,1,-0.272938971,0,0,0.033070758,0.714285714,-0.289526854,9
6707,1.953309169,0,0.552354543,2.341999244,0.918130105,2.475145703,0.458381,0.793291798,1.72256629,-0.817706152,-1,0.84125964,0,0,2.19483779,1,2.197026281,10
6213,-0.334574081,0,-0.008710715,-0.270091189,-0.704977667,-0.478892456,-1.803128103,-0.206174192,-0.797123084,-0.984609006,-1,0.032442711,0,1,-0.260715158,-0.714285714,0.207943546,3
951,-0.748661146,0,0.119800653,-0.511357346,-1.027826001,-0.862668278,-0.672373551,-0.300522563,-0.392560545,-0.990003541,1,-0.079926582,1,0,-0.406052383,-1,-0.064337716,5
3779,-0.74240322,0,0.009088487,-0.691381389,-1.280051262,-0.857212599,0.081462816,-0.525596641,-0.077125019,-0.515220287,1,-0.431533266,0,0,-0.559159218,1,-0.732270753,11
3422,-1.771432062,0,-0.875475179,-1.860251444,1.545788846,-1.612396552,0.081462816,-0.66458979,1.948014002,-0.83896591,1,-0.995286266,0,0,-1.891867116,0.428571429,-1.919760925,1
9542,0.03226138,0,-0.059586066,-0.099053822,-0.331990008,-0.100278294,0.458381,-0.349532898,-1.015784536,-0.734187579,1,-0.144099835,0,0,-0.098521029,-0.142857143,-0.070080807,9
8695,0.907373993,0,-0.028964969,0.840400318,-1.262013335,0.949496634,-0.295455367,0.184511392,-0.232045255,-0.795691184,-1,0.405162089,0,0,0.67025822,0.714285714,1.134792044,6
6815,-0.131576833,0,-0.06206235,-0.257008357,-1.431997874,-0.27386219,1.212217368,-0.419833022,-0.741386411,-0.911812881,1,-0.245619878,0,0,-0.255606455,0.714285714,-0.289657982,9
7539,-0.030978728,0,-0.01544963,-0.14418148,-0.278793407,-0.168138057,0.081462816,-0.389376584,-0.884937916,-0.956867501,1,-0.200054794,0,0,-0.114005126,0.714285714,-0.182100357,9
3864,0.477371243,0,-0.312406993,0.181029179,1.471802769,0.407859825,1.212217368,-0.225778852,-0.726437074,-0.978553733,-1,0.01012275,0,0,0.020854459,1,0.300780225,12
3511,-3.303967184,0,-0.15041186,-1.635464361,1.212851501,-2.20770632,0.081462816,-0.422256636,0.836111531,-0.836171975,1,-0.249364564,0,0,-1.502813371,0.714285714,-0.591822828,10
2742,0.996061041,0,-0.020084334,0.921999246,-0.323123908,1.067411286,-0.295455367,0.170946912,-0.185424032,-0.891036413,-1,0.393892323,0,0,0.749063718,0.714285714,1.131346625,6
9965,1.569340415,0,0.91699415,2.149380973,1.811771848,1.88079527,-0.295455367,0.94731949,2.003366315,-0.967857385,-1,0.936089232,0,0,2.15972891,0.428571429,2.286715985,1
9338,0.83605577,0,0.000140258,0.662084513,-0.532853034,0.856213695,-0.672373551,-0.187676602,-0.777107662,-0.706216395,-1,0.053068647,0,1,0.577356659,-0.714285714,0.450868846,3
6099,-0.284012835,0,0.10840814,-0.299868821,-1.789087699,-0.428864193,-1.803128103,-0.456215058,2.52E-16,-0.873907244,1,-0.303948288,0,0,-0.185724044,-0.142857143,-0.424248508,11
8159,1.013032783,0,0.549918858,1.426597965,0.634720629,1.090218037,0.835299184,0.973603735,1.27289886,-0.855577881,-1,0.95181143,0,0,1.353989587,1,2.196003396,1
3862,0.001921103,0,-0.143607551,-0.141091326,-0.405058902,-0.132969518,-0.295455367,-0.302492374,-0.991867187,-0.938730945,1,-0.082419257,0,0,-0.183353563,1,0.042249687,4
4298,-1.951674347,0,-0.524454381,-1.474901148,1.761326796,-1.715280179,-0.295455367,-0.636417876,0.9838674,-0.980060003,1,-0.744098632,0,0,-1.279551369,0.142857143,-1.457691998,10
8283,-0.199997797,0,-0.196838845,-0.429643259,-0.986247049,-0.344210088,-0.295455367,-0.510246049,-0.345766218,-0.943461895,1,-0.40096014,0,0,-0.415064358,0.142857143,-0.595852177,9
4483,-0.228784879,0,-0.109958663,-0.234093575,-0.517566655,-0.373430535,-0.295455367,-0.171612816,-0.836264155,-0.67160559,-1,0.070658456,0,0,-0.276783767,1,0.296721018,11
9448,-0.693585408,1,0.398399128,-0.354153657,-0.834911892,-0.8142905,0.081462816,-0.333343323,-0.057980896,-0.895870305,1,-0.122382392,0,0,-0.141398557,-0.428571429,-0.13770892,5
9771,-0.178169698,0,-0.078257217,-0.250488082,-1.258038876,-0.321904395,0.835299184,-0.32767779,-0.887114865,-0.8789537,1,-0.114908229,0,0,-0.249177024,0.142857143,-0.048370594,9
8021,-0.11041095,0,-0.110617154,-0.273486254,-1.018654174,-0.25184451,0.458381,-0.432743101,-0.696169727,-0.518869559,1,-0.265787055,0,0,-0.259781261,1,-0.324657308,9
8361,0.116482432,0,0.000138212,0.11724635,-0.069370009,0.119810156,-0.295455367,-0.275638988,-1.294348559,-0.960195644,1,-0.049000302,0,0,0.103780034,1,0.144379481,11
4614,-0.149104029,0,0.032964838,-0.222133023,-0.630074408,-0.292003295,-0.295455367,-0.420111235,-0.720245395,-0.839717757,1,-0.246048796,0,0,-0.15655705,-0.142857143,-0.293241544,9
7511,-0.09092048,0,-0.029069274,-0.214952946,-1.10792663,-0.231462808,0.458381,-0.426314172,-0.750610589,-0.569827799,1,-0.255675961,0,0,-0.174595295,0.428571429,-0.302316142,9
3922,-1.009820749,0,-0.916206423,-1.489808611,0.065150131,-1.080930152,0.081462816,-0.662374846,1.698984211,-0.836036873,1,-0.92817806,0,0,-1.586587547,0.428571429,-1.711034647,1
4127,-0.013240159,0,-0.094380246,-0.103921195,-0.51817811,-0.14921254,-1.803128103,-0.249372256,-1.071614791,-0.941529563,1,-0.017410334,0,0,-0.139502772,-0.142857143,0.16342025,4
3351,0.930727801,0,-0.022713031,0.839440741,-1.329884859,0.980341142,-0.295455367,0.102707514,-0.33596197,-0.435716987,-1,0.335755572,0,0,0.682882377,0.714285714,1.007484857,6
1472,0.046873187,0,-0.025333393,-0.077285746,-0.088936574,-0.084445699,0.835299184,-0.36206216,-1.001167428,-0.821661642,1,-0.161293033,0,0,-0.064107636,0.428571429,-0.10036719,9
4084,0.014449576,0,-0.18712784,-0.339899979,1.802905748,-0.119500357,0.081462816,-0.593205048,-0.031019826,-0.62060778,1,-0.542534086,0,0,-0.338041985,0.142857143,-0.926125169,1
8121,-0.443691991,0,-0.288662657,-0.628036848,-0.514815106,-0.584510475,-1.426209919,-0.491112052,-0.202111747,-0.989799841,1,-0.364908671,0,0,-0.637453217,0.142857143,-0.563943411,4
1846,-1.783091889,0,-0.91408801,-1.821803283,0.178575066,-1.619317138,-0.672373551,-0.651271365,1.766093684,-0.989097595,1,-0.824049799,0,0,-1.900310744,0.142857143,-1.595120405,1
7896,-0.179492211,0,-0.111489441,-0.280621821,-1.307872473,-0.323259501,-0.295455367,-0.353382207,-0.828327251,-0.955093819,1,-0.149345047,0,0,-0.284788607,0.142857143,-0.114077095,9
2051,-0.043149505,0,0.071172692,-0.012993509,-0.001498484,-0.181074134,-1.049291735,-0.176864599,-0.96760075,-0.962905415,-1,0.064939728,0,1,-0.001314599,-0.714285714,0.315191237,8
7227,0.363171322,1,0.09996219,0.303224295,0.615154064,0.272392965,-1.049291735,-0.20341332,-1.082872015,-0.971317529,-1,0.035547331,0,0,0.299484617,-0.428571429,0.328470584,8
9762,0.356758007,0,0.150079689,0.335161154,-0.987164232,0.264889639,-1.049291735,-0.173587785,-0.952238544,-0.920974096,-1,0.068511479,0,1,0.344023146,-0.714285714,0.390024518,8
9107,0.080860979,0,-0.023322725,-0.086337933,-0.05530654,-0.047395549,0.458381,-0.428285912,-0.822802536,-0.796105962,1,-0.258762351,0,0,-0.056138851,0.714285714,-0.280103804,9
1799,0.172959213,0,-0.491832412,-0.33480154,0.094805707,0.054566838,0.458381,-0.552632283,0.099953695,-0.970640783,1,-0.489813597,0,0,-0.439559681,-0.142857143,-0.704013329,1
6027,-0.244794318,0,-0.136012202,-0.322733785,0.290777091,-0.389584272,-0.295455367,-0.320778116,-0.799857495,-0.909864393,1,-0.10589031,0,0,-0.339707859,-0.142857143,-0.041544038,9
9224,-0.21705318,0,-0.055469262,-0.251135638,-1.025991636,-0.361549208,0.835299184,-0.295078048,-0.894928891,-0.941657135,1,-0.073071749,0,0,-0.246758931,0.428571429,0.025154998,9
4992,-0.110155724,0,-0.028293552,-0.182527778,-1.742922833,-0.251578275,0.458381,-0.33905534,-0.93841752,-0.401860067,1,-0.129982868,0,0,-0.16481368,0.428571429,-0.066313462,9
4490,0.03501373,0,-0.114001049,-0.210729634,0.618517067,-0.097300391,-1.049291735,-0.499783311,-0.525451829,-0.98586372,1,-0.380986529,0,0,-0.186774693,-0.142857143,-0.520191359,10
6697,0.310083126,0,0.276925682,0.165842159,0.161148594,0.21061602,0.835299184,-0.542147455,-0.176216839,-0.998406334,1,-0.466455531,0,0,0.328797172,1,-0.635777576,2
8319,1.607751336,0,0.691468116,2.079862899,1.768052803,1.938462135,0.458381,0.963548905,2.52E-16,-0.568314954,-1,0.952809217,0,0,2.001229716,0.714285714,2.314007115,1
5715,2.000087221,0,0.913124293,2.616033769,0.371794903,2.550271288,1.966053735,0.980108455,2.52E-16,-0.939825647,-1,0.955682788,0,0,2.574343079,1,2.426123939,1
5219,1.765544575,0,0.755998876,2.213071345,0.93769667,2.179534364,0.081462816,0.530420854,1.689550295,-0.60584888,-1,0.767192177,0,0,2.17593022,0.428571429,2.011047196,7
2279,-0.088402233,0,-0.10450238,-0.23442936,-0.408727633,-0.228821936,1.589135552,-0.318241773,-0.806967169,-0.438461928,1,-0.210665095,0,0,-0.230754679,0.714285714,-0.216301349,9
2276,-3.095375244,0,-0.91245444,-2.173417543,0.919353015,-2.119601336,0.835299184,-0.64006727,1.970555506,-0.986666986,1,-0.761249284,0,0,-2.2253957,0.142857143,-1.558761081,7
8291,0.064591627,0,-0.001912063,-0.01581262,0.224434205,-0.065169672,0.835299184,-0.28573376,-1.153990219,-0.969831661,1,-0.061423641,0,0,-0.014692222,0.428571429,0.092527989,9
1628,-1.5414615,0,-0.973286716,-1.831667026,2.093346958,-1.593857028,-0.672373551,-0.650343188,1.834883207,-0.4213704,1,-0.818022546,0,0,-1.934926061,0.290776018,-1.579772013,1
4130,-0.243932553,0,-0.208754569,-0.457533358,1.170049638,-0.3887165,0.835299184,-0.497659251,-0.359532777,-0.987720362,1,-0.377009828,0,0,-0.448867841,0.142857143,-0.557088282,10
5693,1.647446179,0,0.719840299,2.128020735,1.124801955,1.998474664,0.458381,0.92982476,1.775028209,-0.742168771,-1,0.925553423,0,0,2.059562988,0.428571429,2.284630677,1
1545,-0.259412612,0,-0.240303739,-0.480326981,-0.788441299,-0.404273949,-2.180046286,-0.492169473,-0.339438305,-0.911540464,1,-0.366847439,0,0,-0.484161232,-0.142857143,-0.54013271,4
8617,1.211052355,0,0.891639684,1.615678567,2.08172931,1.362059159,-0.295455367,0.288108356,1.209016372,-0.942441839,-1,0.488421851,0,0,1.739640667,0.142857143,1.356098118,1
8598,0.291630767,1,0.178511371,0.186389504,0.432328965,0.189321648,-1.049291735,-0.413020949,-0.724955383,-0.923193458,1,-0.235192827,0,0,0.269809916,-0.428571429,-0.257433917,8
5380,-0.352663021,0,-0.19204076,-0.386315961,0.565931922,-0.496623256,0.835299184,-0.235584872,-0.687418663,-0.583017769,-1,-0.001228533,0,0,-0.43670478,0.714285714,0.141194781,12
7717,-0.220172399,0,0.153162298,-0.221519257,0.114066545,-0.364711834,-1.34E-15,-0.436515689,-0.542078299,-0.42270836,1,-0.271785741,0,0,-0.10160426,0.428571429,-0.35328689,6
6545,0.445874145,0,0.329010213,0.302842197,0.269987615,0.370145885,0.458381,-0.540899625,-0.099267067,-0.820509002,1,-0.463743351,0,0,0.47329917,1,-0.606279816,2
4602,0.393410025,0,0.26352489,0.262627673,-0.349110753,0.307920512,0.081462816,-0.492099894,-0.368173149,-0.982328209,1,-0.366719686,0,0,0.394531606,-0.142857143,-0.431231775,2
1863,0.009036464,0,-0.04595002,-0.1228583,-0.990527235,-0.125325101,0.081462816,-0.375892164,-0.942301512,-0.893209519,1,-0.180689929,0,0,-0.110659286,0.428571429,-0.14349749,9
265,0.392374356,0,0.267816419,0.240004127,0.03732892,0.306699624,-1.049291735,-0.525944091,-0.246245746,-0.921211121,1,-0.432244318,1,0,0.386260634,0.290776018,-0.556047662,5
8379,-0.528287522,0,-0.010152387,-0.496545653,-0.325569729,-0.664182792,0.835299184,-0.413534878,-0.49403221,-0.959523609,1,-0.235974521,0,0,-0.422772839,0.714285714,-0.330862611,9
1233,-0.153141077,0,-0.209656879,-0.359591766,-1.130550471,-0.296170004,-1.803128103,-0.44302169,-0.559992937,-0.973113154,1,-0.282248503,0,0,-0.376078,-0.142857143,-0.36273007,4
3195,0.05492748,0,0.114139411,0.030398971,-1.765852402,0.029372791,-0.672373551,-0.295805873,-0.986472978,-0.726597459,1,-0.073985168,0,0,0.077431538,0.142857143,0.067029972,9
4687,0.130781421,0,-0.1391485,-0.036410983,5.43E-16,0.00758767,-2.180046286,-0.290352587,-1.088365474,-0.996705089,1,-0.067163056,0,0,-0.089814529,-0.142857143,0.092711894,4
6570,0.148501417,0,-0.096239564,0.01431128,-1.563766465,0.027266408,-1.803128103,-0.255079249,-1.19793795,-0.97640494,1,-0.024186958,0,0,-0.032985086,-0.142857143,0.177455935,11
2513,-3.320919206,0,-0.976038177,-2.317139791,1.289589126,-2.210749139,0.081462816,-0.664414026,2.347043163,-0.693537825,1,-0.979326617,0,0,-2.347039166,0.142857143,-1.980694584,1
9444,0.932316697,0,0.546971342,1.43248577,1.244341443,0.98244502,0.081462816,0.822269486,1.337761587,-0.962904843,-1,0.809703718,0,0,1.440097986,0.714285714,2.003923975,1
5171,1.412548091,0,0.655080075,1.72946848,1.341257088,1.649528047,0.835299184,0.410967885,1.044335988,-0.632118013,-1,0.581491674,0,0,1.728177202,0.714285714,1.576977928,1
6110,-0.529926668,0,0.044166234,-0.178422502,0.405424937,-0.665707482,0.835299184,0.386797013,0.118176476,-0.140656983,-1,0.563619257,0,0,-0.177453,0.142857143,1.189753709,0
1715,0.04145771,0,0.043040358,-0.100772296,-0.725767143,-0.090320346,0.835299184,-0.458738857,-0.686187966,-0.893182979,1,-0.308176842,0,0,-0.03356106,1,-0.380640441,9
995,0.055494479,0,0.089715049,-0.04073565,-0.702837574,-0.075077105,-0.672373551,-0.41386818,-0.796613901,-0.941973996,1,-0.236481908,0,0,0.028719572,0.142857143,-0.241949113,9
1975,-1.265831345,0,-0.821226303,-1.47647912,1.345231547,-1.277034213,-0.295455367,-0.612392507,1.252880855,-0.946878809,1,-0.651659676,0,0,-1.57809853,0.142857143,-1.215008386,1
5604,2.040564979,0,0.268965604,2.213182963,1.27124547,2.157837793,0.081462816,0.451923378,1.295165167,-0.923867162,-1,0.611322544,0,0,1.996329467,0.714285714,1.781132155,10
5593,0.955059099,0,0.322536877,1.090963948,1.273079836,1.01263313,-0.295455367,0.290946645,0.176859172,-0.990012644,-1,0.490637509,0,0,1.029322229,0.428571429,1.307001197,1
1123,0.064347733,0,0.13348782,0.162770314,-0.725767143,-0.065435582,-1.049291735,-0.000549681,-0.681214377,-0.936407717,-1,0.242624753,0,1,0.154911522,-0.714285714,0.670795667,8
7250,-0.027558512,0,-0.058620465,-0.160147697,0.111009269,-0.164495586,0.835299184,-0.383469725,-0.898307823,-0.987979882,1,-0.19151492,0,0,-0.147780202,1,-0.17006307,9
